word,definition,pos,target_code,trans_word,alt_def,wiki_link,example
스키장,A place equipped with facilities where people can ski.,명사,15838,ski resort,Place to ski,https://en.wiktionary.org/wiki/스키장,"
			인공 강설 기술이 발달해서 눈이 안 와도 스키장 운영은 가능합니다.
		"
시대적,A special characteristic of a certain age.,명사,13958,character of the times,Of the times,https://en.wiktionary.org/wiki/시대적,"
			나도 본 적 있어. 확실히 시대적 배경을 알고 보니까 다양한 관점에서 볼 수 있더라.
		"
쓰다,"To write some letters by drawing strokes on paper with a writing instrument such as a pencil, pen, etc.",동사,65172,write,to be bitter,https://en.wiktionary.org/wiki/쓰다,"
			가계부를 쓰다.
		"
앞문,A door in front of a room or building. ,명사,16163,front gate; front door,The front gate,https://en.wiktionary.org/wiki/앞문,"
			서울에서는 버스를 앞문으로 타.
		"
인도,A path for pedestrians. ,명사,25013,pavement; sidewalk; walkway,"pavement,sidewalk",https://en.wiktionary.org/wiki/인도,"
			인도와 차도 사이에 가드레일을 설치해 달라고 시에 건의해 봐야겠어.
		"
책방,A store that sells books.,명사,24922,bookstore,Reading room,https://en.wiktionary.org/wiki/책방,"
			그들은 책방 주인과 손님으로 만났지만 친구처럼 가까워졌다.
		"
추가하다,"To put in more of something later.",동사,27788,add,"To add sth, to supplement",https://en.wiktionary.org/wiki/추가하다,"
			각색을 추가하다.
		"
칠판,"A board, usually dark green or black, on which one writes with chalk.",명사,18796,blackboard,The blackboard,https://en.wiktionary.org/wiki/칠판,"
			칠판에 있는 글씨가 잘 안 보이면 가까이 와서 보도록 하세요.
		"
크리스마스,"The day to commemorate the birth of Jesus, the founder of Christianity, December 25.",명사,32793,Christmas Day,Christmas,https://en.wiktionary.org/wiki/크리스마스,"
			크리스마스를 앞둔 거리는 흥겨운 캐럴 소리로 가득했다.
		"
탁구,An indoor sport game in which players hit a ball with paddles over a net installed in the middle of a rectangular table.,명사,49270,table tennis; ping-pong,"ping-pong,table tennis",https://en.wiktionary.org/wiki/탁구,"
			학교에서는 운동 시설을 갖추었다고 홍보를 했지만 운동 시설이라고는 탁구대 하나가 고작이었다.
		"
현대적,A state of being suitable for modern times or having the quality of the era. ,명사,87148,being modern; being modernistic,Modern (adj),https://en.wiktionary.org/wiki/현대적,"
			전통문화에 현대적인 요소를 가미할 생각입니다.
		"
구,"The number that is the sum of eight and one.",수사,34882,nine,9,https://en.wiktionary.org/wiki/구,"
			연구가
		"
나흘,The four days. ,명사,16315,four days,Four days,https://en.wiktionary.org/wiki/나흘,"
			나흘 갈이.
		"
늦가을,Late autumn.,명사,28339,late fall,Late autumn,https://en.wiktionary.org/wiki/늦가을,"
			늦가을의 갈대가 바람에 휘날려 간들간들했다.
		"
다이어트,An act of eating while controlling the kinds and amount of food for health or beauty.  ,명사,28352,diet,Diet,https://en.wiktionary.org/wiki/다이어트,"
			다이어트를 너무 심하게 한 거 아니야? 팔다리가 왜 이렇게 가냘파졌어?
		"
목요일,The fourth day of a week starting from Monday.,명사,55874,Thursday,Thursday,https://en.wiktionary.org/wiki/목요일,"
			오늘이 목요일이니까 그저께는 화요일이네요.
		"
못생기다,Being below the average in terms of appearance. ,동사,15309,ugly-looking; homely,Ugly,https://en.wiktionary.org/wiki/못생기다,"
			두상이 못생기다.
		"
영화관,"A place for showing a movie, which is equipped with facilities that enable a lot of people to watch a movie all together.",명사,14113,movie theater,Movie theater,https://en.wiktionary.org/wiki/영화관,"
			영화관에서 시야가 앞사람 머리에 가로막혀 영화를 잘 볼 수 없었다.
		"
예술적,The state of having the characteristics of art. ,명사,14150,being artistic,Artistic,https://en.wiktionary.org/wiki/예술적,"
			화가인 제가 봤을 때 이 작품은 예술적 가치가 상당히 높습니다.
		"
장모,The mother of one's wife.,명사,24820,mother-in-law,A man’s mother in law,https://en.wiktionary.org/wiki/장모,"
			결혼식에서 장모님은 고이고이 키운 딸을 보내기가 아쉬웠는지 눈물을 보이셨다.
		"
중국집,A restaurant where Chinese foods are sold.,명사,26017,Chinese restaurant,Chinese restaurant,https://en.wiktionary.org/wiki/중국집,"
			중국집 배달원이 자장면 빈 그릇 걷으러 왔다.
		"
지우개,"An object made of rubber, used to erase something written with a pencil. ",명사,71488,eraser,An eraser,https://en.wiktionary.org/wiki/지우개,"
			지우개
		"
지하도,A passage made by digging underground. ,명사,28949,underground tunnel,Underground road,https://en.wiktionary.org/wiki/지하도,"
			지하도를 건너다.
		"
튀김,"Food that is made by coating fish, meat, vegetables, etc., with flour and frying it.",명사,82383,fried food,Batter-fried food,https://en.wiktionary.org/wiki/튀김,"
			튀김을 바삭하게 요리하려면 기름의 온도를 잘 가늠을 해야 한다.
		"
고궁,A king's residence in ancient days.,명사,28065,ancient palace,An ancient palace,https://en.wiktionary.org/wiki/고궁,"
			겨울이 되자 고궁의 개방 시간이 짧아졌다.
		"
고속버스,A bus that usually uses the freeway and travels a long distance at high speed. ,명사,17987,express bus,Bus for the freeway,https://en.wiktionary.org/wiki/고속버스,"
			고속버스 개찰원.
		"
단추,"A small, round object used to fasten the clothing.",명사,28375,button,A button,https://en.wiktionary.org/wiki/단추,"
			단추가 간드랑간드랑하다.
		"
대중적,A state of revolving around the public or suiting public taste. ,명사,14353,being popular; mass,Of the masses,https://en.wiktionary.org/wiki/대중적,"
			대중적인 국민가요.
		"
뚱뚱하다,"A person's body being wide as a result of putting on weight. ",형용사,15191,fat; corpulent,to be fat,https://en.wiktionary.org/wiki/뚱뚱하다,"
			유민이는 키가 큰 대신 뚱뚱하다.
		"
미역,"A greenish-black plant growing in the shallow waters of the sea, which is generally dried for storage and eaten in a soup.",명사,15429,brown seaweed,Brown seaweed,https://en.wiktionary.org/wiki/미역,"
			할머니는 미역국이 싱거워서 간장으로 간을 더 넣었다.
		"
반말,An informal speech used when two people are very close or their relationship does not clearly define who is the senior.,명사,15843,informal speech,Crude language,https://en.wiktionary.org/wiki/반말,"
			처음 보는 사람이 나에게 반말을 찍찍 갈겨 몹시 불쾌했다.
		"
분홍색,A mixed color of white and red.,명사,21130,pink,Pink color,https://en.wiktionary.org/wiki/분홍색,"
			아버지, 귀여운 분홍색 꽃을 피운 이 꽃나무의 이름이 뭐예요?
		"
사,The number that is the sum of three and one.,수사,58114,four,"four,the fourth",https://en.wiktionary.org/wiki/사,"
			이 안건이 통과되는 것에 반대하는 사람이 적어 표가 가에 몰릴 것으로 예상된다.
		"
소포,"A small, wrapped packet sent by mail.",명사,49257,package; parcel,"A parcel,package",https://en.wiktionary.org/wiki/소포,"
			소포 개봉.
		"
손녀,The daughter of one's son or daughter.,명사,15599,granddaughter,Granddaughter,https://en.wiktionary.org/wiki/손녀,"
			이번에 손녀딸을 보셨다고 들었습니다.
		"
수영장,A place equipped with facilities so that people can enjoy swimming or participate in swimming competitions.,명사,26858,swimming pool,Swimming pool,https://en.wiktionary.org/wiki/수영장,"
			나는 어렸을 때 물에 빠진 기억이 머릿속에 감돌아 수영장을 가지 않는다.
		"
아래층,The story under a certain story.,명사,24489,downstairs; lower floor; lower story,Lower floor,https://en.wiktionary.org/wiki/아래층,"
			겨울철은 육지보다 바다의 온도가 높으므로 찬 공기가 서해를 통과하면 대기가 아래층부터 가열되어 불안정해진다.
		"
일본어,A language that Japanese people speak. ,명사,29647,Japanese,Japanese,https://en.wiktionary.org/wiki/일본어,"
			새해에는 일본어를 배우고 싶어서 일본어 강좌에 등록하였다.
		"
작은아버지,Father's younger brother. Or a term for that person. Usually refers to or refers to a married younger brother.,명사,24830,uncle,An uncle younger than your father,https://en.wiktionary.org/wiki/작은아버지,"
			작은아버지는 국문과 교수로 계시다가 정년을 맞으셨다.
		"
잠옷,Comfortable garments that one wears in bed. ,명사,24852,nightclothes; sleepwear,Pajamas,https://en.wiktionary.org/wiki/잠옷,"
			나는 방금 잠옷으로 갈아입었다.
		"
장갑,"An item made of cloth, thread, leather, etc., worn on the hand to protect it from cold, etc.",명사,24764,glove,A pair of gloves,https://en.wiktionary.org/wiki/장갑,"
			이 지역은 가죽이 유명해서 구두, 가방, 가죽 장갑 등의 가공품이 많이 팔린다.
		"
초순,The period from the first day to the tenth day of each month.,명사,25428,the first ten days of a month,The first third of a month,https://en.wiktionary.org/wiki/초순,"
			9월 초순경
		"
퇴원하다,To leave the hospital after one stayed there for a certain period of time to have one's disease treated.,동사,82874,leave the hospital; be discharged from the hospital,To leave the hospital,https://en.wiktionary.org/wiki/퇴원하다,"
			말짱히 퇴원하다.
		"
하순,A period from the 21st to the last day of a month. ,명사,83990,end of month; latter part of month,The final third of the month,https://en.wiktionary.org/wiki/하순,"
			구월 하순.
		"
갈비,"Short ribs of cows, pigs, chickens, etc., and the flesh attached to these bones, used as an ingredient for food; or food made from these bones and their flesh.",명사,57275,galbi,The ribs,https://en.wiktionary.org/wiki/갈비,"
			갈비를 재우다.
		"
기혼,The state of already being married; or someone like that.,명사,32533,being married,Married,https://en.wiktionary.org/wiki/기혼,"
			기혼이 되다.
		"
도장,"An item made by cutting a material such as wood or crystal and engraving a name on it, which an individual or group uses to indicate they have confirmed something.",명사,14753,seal; stamp,stamp; seal,https://en.wiktionary.org/wiki/도장,"
			도장에 각인하다.
		"
동물원,A place that cages and raises all kinds of animals and allows people to look at them.,명사,14804,zoo,zoo,https://en.wiktionary.org/wiki/동물원,"
			지수는 개표소에서 입장권을 확인 받고 동물원 안으로 들어갔다.
		"
모레,The day following tomorrow. ,명사,16134,day after tomorrow,The day after tomorrow,https://en.wiktionary.org/wiki/모레,"
			우리는 모레 열릴 대통령 취임식의 거행 준비가 꼼꼼히 되었는지 확인했다.
		"
삼계탕,"A dish made by boiling down a young chicken stuffed with ginseng, sticky rice, jujubes, etc.",명사,14582,samgyetang; ginseng chicken soup,Chicken soup,https://en.wiktionary.org/wiki/삼계탕,"
			삼계탕이 간판 메뉴이니 꼭 드셔 보세요.
		"
생신,(polite form) A person's day of birth.,명사,16595,birthday,(honorific) birthday,https://en.wiktionary.org/wiki/생신,"
			아버지, 할아버지 생신을 맞아 제가 작은 선물을 준비했어요.
		"
서른,The number that is the product of three times ten.,수사,31570,thirty,Thirty,https://en.wiktionary.org/wiki/서른,"
			넉넉하게 서른 가래 사 와.
		"
시내버스,A bus that operates a fixed route within a city. ,명사,13955,intra-city bus,Inner-city bus,https://en.wiktionary.org/wiki/시내버스,"
			정부는 대기 오염을 줄이기 위해 시내버스들을 모두 천연가스 버스로 대체하기로 하였다.
		"
아홉,The cardinal number equal to 8 + 1.,수사,29609,nine,Nine,https://en.wiktionary.org/wiki/아홉,"
			가만있자, 그 애가 올해 스물아홉이던가, 서른이던가?
		"
